dataset_source	acquisition_label	task	participant_count	bold_file_count	nominal_echo_count	observed_echo_count	echo_times_s	repetition_time_s	multiband_acceleration_factor	in_plane_acceleration	flip_angle_deg	scanning_sequence	pulse_sequence_details	phase_encoding_direction	image_orientation	inferred_slice_order	slice_timing_summary	number_of_slices	nifti_matrix_dimensions	nifti_voxel_dimensions_mm	base_resolution	acquisition_matrix_pe	recon_matrix_pe	slice_thickness_mm	spacing_between_slices_mm	partial_fourier	receive_coil_name	sbref_count	source_files	exceptions_and_notes
openneuro	mb3me4	sharedreward	1	4	4	4	0.0138; 0.03154; 0.04928; 0.06702	1.615	3	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-3.6)	descending slice-index timing (multiband pattern x3); physical direction not verified from a NIfTI affine	n=51; range=0..1.5 s; unique=17; descending block repeated x3	51 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	4	sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-4_part-mag_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-4_part-mag_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb3me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
openneuro	mb3me4	sharedreward	1	4	4	4	0.0138; 0.03154; 0.04928; 0.06702	1.615	3	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-3.6)	descending slice-index timing (multiband pattern x3); physical direction not verified from a NIfTI affine	n=51; range=0..1.5 s; unique=17; descending block repeated x3; n=51; range=0..1.5025 s; unique=17; descending block repeated x3	51 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	4	sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-4_part-mag_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-4_part-mag_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb3me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
openneuro	mb3me4	sharedreward	1	4	4	4	0.0138; 0.03154; 0.04928; 0.06702	1.615	3	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-5.5)	descending slice-index timing (multiband pattern x3); physical direction not verified from a NIfTI affine	n=51; range=0..1.5025 s; unique=17; descending block repeated x3	51 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	4	sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-4_part-mag_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-4_part-mag_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb3me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
openneuro	mb3me4	sharedreward	1	4	4	4	0.0138; 0.03154; 0.04928; 0.06702	1.615	3	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(1.8)	descending slice-index timing (multiband pattern x3); physical direction not verified from a NIfTI affine	n=51; range=0..1.5 s; unique=17; descending block repeated x3; n=51; range=0..1.5025 s; unique=17; descending block repeated x3	51 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	4	sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-4_part-mag_bold.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-4_part-mag_bold.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb3me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
openneuro	mb6me1	sharedreward	2	2	1	1	0.03	0.626	6		20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.5375 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	1	HeadNeck_64	2	sub-10024/func/sub-10024_task-sharedreward_acq-mb6me1_bold.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me1_bold.nii.gz; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me1_sbref.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me1_sbref.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me1_bold.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me1_bold.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me1_sbref.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me1_sbref.nii.gz; task-sharedreward_acq-mb6me1_bold.json	image entries include status: annex_pointer_unavailable
openneuro	mb6me1	sharedreward	1	1	1	1	0.03	0.626	6		20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-2.8)	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.5375 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	1	HeadNeck_64	1	sub-10035/func/sub-10035_task-sharedreward_acq-mb6me1_bold.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me1_bold.nii.gz; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me1_sbref.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me1_sbref.nii.gz; task-sharedreward_acq-mb6me1_bold.json	image entries include status: annex_pointer_unavailable
openneuro	mb6me1	sharedreward	1	1	1	1	0.03	0.626	6		20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-3.6)	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.5375 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	1	HeadNeck_64	1	sub-10017/func/sub-10017_task-sharedreward_acq-mb6me1_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me1_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me1_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me1_sbref.nii.gz; task-sharedreward_acq-mb6me1_bold.json	image entries include status: annex_pointer_unavailable
openneuro	mb6me1	sharedreward	1	1	1	1	0.03	0.626	6		20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-3.6)	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.54 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	1	HeadNeck_64	1	sub-10041/func/sub-10041_task-sharedreward_acq-mb6me1_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me1_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me1_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me1_sbref.nii.gz; task-sharedreward_acq-mb6me1_bold.json	image entries include status: annex_pointer_unavailable
openneuro	mb6me1	sharedreward	1	1	1	1	0.03	0.626	6		20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-5.5)	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.54 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	1	HeadNeck_64	1	sub-10043/func/sub-10043_task-sharedreward_acq-mb6me1_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me1_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me1_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me1_sbref.nii.gz; task-sharedreward_acq-mb6me1_bold.json	image entries include status: annex_pointer_unavailable
openneuro	mb6me1	sharedreward	1	1	1	1	0.03	1.7	6		20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..1.495 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			86	62	86	2.7	2.97	1	HeadNeck_64	1	sub-10015/func/sub-10015_task-sharedreward_acq-mb6me1_bold.json; sub-10015/func/sub-10015_task-sharedreward_acq-mb6me1_bold.nii.gz; sub-10015/func/sub-10015_task-sharedreward_acq-mb6me1_sbref.json; sub-10015/func/sub-10015_task-sharedreward_acq-mb6me1_sbref.nii.gz; task-sharedreward_acq-mb6me1_bold.json	image entries include status: annex_pointer_unavailable
openneuro	mb6me4	sharedreward	2	8	4	4	0.014; 0.0321; 0.0502; 0.0683	0.878	6	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.7625 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	8	sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.nii.gz; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.nii.gz; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.nii.gz; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.nii.gz; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.nii.gz; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.nii.gz; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.nii.gz; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.json; sub-10024/func/sub-10024_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.nii.gz; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.json; sub-10054/func/sub-10054_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb6me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
openneuro	mb6me4	sharedreward	1	4	4	4	0.014; 0.0321; 0.0502; 0.0683	0.878	6	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-2.8)	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.7625 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	4	sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.nii.gz; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.nii.gz; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.nii.gz; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.nii.gz; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.nii.gz; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.nii.gz; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.nii.gz; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.json; sub-10035/func/sub-10035_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb6me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
openneuro	mb6me4	sharedreward	2	8	4	4	0.014; 0.0321; 0.0502; 0.0683	0.878	6	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-3.6)	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.7625 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	8	sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.nii.gz; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.json; sub-10017/func/sub-10017_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.nii.gz; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.json; sub-10041/func/sub-10041_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb6me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
openneuro	mb6me4	sharedreward	1	4	4	4	0.014; 0.0321; 0.0502; 0.0683	0.878	6	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(-5.5)	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.7625 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	4	sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.nii.gz; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.json; sub-10043/func/sub-10043_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb6me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
openneuro	mb6me4	sharedreward	1	4	4	4	0.014; 0.0321; 0.0502; 0.0683	0.878	6	2	20	EP	%CustomerSeq%\cmrr_mbep2d_bold	j-	Tra>Cor(1.8)	descending slice-index timing (multiband pattern x6); physical direction not verified from a NIfTI affine	n=54; range=0..0.7625 s; unique=9; descending block repeated x6	54 (SliceTiming; header unavailable)			80	80	80	2.7	2.97	0.875	HeadNeck_64	4	sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-1_part-mag_bold.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-1_part-mag_sbref.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-2_part-mag_bold.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-2_part-mag_sbref.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-3_part-mag_bold.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-3_part-mag_sbref.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-4_part-mag_bold.nii.gz; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.json; sub-10028/func/sub-10028_task-sharedreward_acq-mb6me4_echo-4_part-mag_sbref.nii.gz; task-sharedreward_acq-mb6me4_bold.json	image entries include status: annex_pointer_unavailable; phase BOLD sidecars excluded from bold_file_count
